filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,rating,review_count,is_ad
1747993690183_4.jpg,2025-05-23T11:48:10.183000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,1,Bmax S14 Pro Intel N5000 8Gb Ram ...,153.38,4.6,,False
1747993690183_4.jpg,2025-05-23T11:48:10.183000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,2,"Ordinateur portable Windows 11, 12...",218.75,5.0,,False
1747993690183_4.jpg,2025-05-23T11:48:10.183000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,3,Ordinateur portable Intel Pentium N...,165.7,4.8,,True
1747993690183_4.jpg,2025-05-23T11:48:10.183000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,4,,,4.6,,False
1748253296534_26.jpg,2025-05-26T11:54:56.534000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,1,,508.32,4.4,77,False
1748253296534_26.jpg,2025-05-26T11:54:56.534000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,2,,165.7,4.8,600,True
1748253296534_26.jpg,2025-05-26T11:54:56.534000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,3,,,4.6,328,False
1748261659596_39.jpg,2025-05-26T14:14:19.596000,542d8773-286b-48d2-88a2-67863c64761d,OPPO CPH2343,33 (TIRAMISU) 13,1080,2234,1,"14.1"" Ultra Slim Notebook",166.55,4.8,,False
1748261659596_39.jpg,2025-05-26T14:14:19.596000,542d8773-286b-48d2-88a2-67863c64761d,OPPO CPH2343,33 (TIRAMISU) 13,1080,2234,2,Teclast F15S,142.01,4.6,,False
1748261659596_39.jpg,2025-05-26T14:14:19.596000,542d8773-286b-48d2-88a2-67863c64761d,OPPO CPH2343,33 (TIRAMISU) 13,1080,2234,3,Intel N3700 Laptop,166.2,4.8,,True
1748262214643_53.jpg,2025-05-26T14:23:34.643000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,1,Ordinateur portable 16 pouce,508.32,4.4,,False
1748262214643_53.jpg,2025-05-26T14:23:34.643000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,2,Bmax S14 Pro Intel N5000 8G,164.27,4.6,,False
1748262214643_53.jpg,2025-05-26T14:23:34.643000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,3,Ordinateur portable Intel Pent,165.7,4.8,,True
1749632578834_63.jpg,2025-06-11T11:02:58.834000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,1,,133.53,4.0,,False
1749632578834_63.jpg,2025-06-11T11:02:58.834000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,2,,133.53,4.3,,False
